,text,state,type_news,tags,n_of_tags,text_ml,numerical_sentiment,sentiment
247,"El Gobierno de Pedro Sánchez tiene en una de sus prioridad aplicar con contundencia la reforma de la Ley de la Memoria Histórica que llevará a cabo en breve. El Gobierno de Mariano Rajoy hizo todo lo posible para vetar la reforma de la Memoria Histórica, ",0,Fake,"['gobierno', 'pedro', 'sánchez', 'prioridad', 'aplicar', 'contundencia', 'reforma', 'memoria', 'histórica', 'llevará', 'breve', 'gobierno', 'mariano', 'rajoy', 'posible', 'vetar', 'reforma', 'memoria', 'histórica']",19,gobierno pedro sánchez prioridad aplicar contundencia reforma memoria histórica llevará breve gobierno mariano rajoy posible vetar reforma memoria histórica,0.11154770288275082,Very Negative
248,La madre lleva el caso ante el Defensor del Pueblo catalán «Sindic de Greuges». la que estaba de suplente de la directora ya que no estaba. En fin se le ha dirigido en castellano y ella le ha contestado en catalán. A lo que mi hija le ha contestado: «No v,0,Fake,"['madre', 'lleva', 'defensor', 'pueblo', 'catalán', 'sindic', 'greuges', 'suplente', 'directora', 'dirigido', 'castellano', 'contestado', 'catalán', 'contestado']",14,madre lleva defensor pueblo catalán sindic greuges suplente directora dirigido castellano contestado catalán contestado,0.267686917213571,Negative
249," El precio de la leche ""se tiene que comparar en términos adecuados"" conforme a la ""calidad"", ha reclamado este miércoles el conselleiro de Medio Rural, José González, en alusión al bajo precio que venden la leche los ganaderos en Galicia, que en septiem",1,Real,"['precio', 'leche', 'comparar', 'términos', 'adecuados', 'conforme', 'calidad', 'reclamado', 'conselleiro', 'medio', 'rural', 'gonzález', 'alusión', 'precio', 'venden', 'leche', 'ganaderos', 'galicia', 'septiem']",19,precio leche comparar términos adecuados conforme calidad reclamado conselleiro medio rural gonzález alusión precio venden leche ganaderos galicia septiem,0.05638424083024537,Very Negative
250,"Las fuerzas de seguridad del Reino Unido han advertido este fin de semana la existencia de amenazas de ataques en playas de Canarias y del resto de España este verano por terroristas suicidas. Se achaca este plan a la diabólica Samantha Lewthwaite, conoci",0,Fake,"['fuerzas', 'seguridad', 'reino', 'unido', 'advertido', 'semana', 'existencia', 'amenazas', 'ataques', 'playas', 'canarias', 'resto', 'españa', 'verano', 'terroristas', 'suicidas', 'achaca', 'diabólica', 'samantha', 'lewthwaite', 'conoci']",21,fuerzas seguridad reino unido advertido semana existencia amenazas ataques playas canarias resto españa verano terroristas suicidas achaca diabólica samantha lewthwaite conoci,0.6691464673275791,Positive
251,"USO DEL Movil EN LA OSCURIDAD* Yo, Rubén Díaz Granados, (Oftalmólogo), tengo la boca rota de decirlo, pero la gente es sorda. En un curso que hicimos en Medellin como Consultor sobre energías electromagnéticas, habitat y medio ambiente, nos lo recalcaron.",0,Fake,"['movil', 'oscuridad', 'rubén', 'granados', 'oftalmólogo', 'decirlo', 'gente', 'sorda', 'curso', 'hicimos', 'medellin', 'consultor', 'energías', 'habitat', 'medio', 'ambiente', 'recalcaron']",17,movil oscuridad rubén granados oftalmólogo decirlo gente sorda curso hicimos medellin consultor energías habitat medio ambiente recalcaron,0.3032170805884817,Negative
252,"Cinco días después del arranque del Mundial ha tenido lugar la primera pelea entre ultras. En Moscú, Polonia jugará contra Senegal. Allí, decenas de ultras rusos se han enfrentado con ultras polacos.",0,Fake,"['cinco', 'arranque', 'mundial', 'lugar', 'primera', 'pelea', 'ultras', 'moscú', 'polonia', 'jugará', 'senegal', 'decenas', 'ultras', 'rusos', 'enfrentado', 'ultras', 'polacos']",17,cinco arranque mundial lugar primera pelea ultras moscú polonia jugará senegal decenas ultras rusos enfrentado ultras polacos,0.37945370329332045,Negative
253,"El edificio ocupado en pleno centro de San Sebastián, en el que se produjo la agresión sexual denunciada por una menor el pasado 5 de agosto , está siendo desalojado por la Policía Municipal y la Ertzaintza, han informado fuentes municipales. Las mismas f",1,Real,"['edificio', 'ocupado', 'pleno', 'centro', 'sebastián', 'produjo', 'agresión', 'sexual', 'denunciada', 'menor', 'pasado', 'agosto', 'siendo', 'desalojado', 'policía', 'municipal', 'ertzaintza', 'informado', 'fuentes', 'municipales', 'mismas']",21,edificio ocupado pleno centro sebastián produjo agresión sexual denunciada menor pasado agosto siendo desalojado policía municipal ertzaintza informado fuentes municipales mismas,0.9919794408946991,Very Positive
254,"La presencia de más de mil menas provoca un gasto millonario. La presencia de menores extranjeros no acompañados, más conocidos como menas, supone un gasto millonario para la Región de Murcia. Para este año, se espera que la presencia de menas, en su mayo",0,Fake,"['presencia', 'menas', 'provoca', 'gasto', 'millonario', 'presencia', 'menores', 'extranjeros', 'acompañados', 'conocidos', 'menas', 'supone', 'gasto', 'millonario', 'región', 'murcia', 'espera', 'presencia', 'menas']",19,presencia menas provoca gasto millonario presencia menores extranjeros acompañados conocidos menas supone gasto millonario región murcia espera presencia menas,0.014257926511387192,Very Negative
255,"El presidente de Armenia, Armen Sarkissian, negó el saludo ayer miércoles al embajador español en EE.UU., Pedro Morenés, por el discurso que pronunció contra el president de la Generalitat, Quim Torra, y contra los presos políticos, según ha informado la ",0,Fake,"['presidente', 'armenia', 'armen', 'sarkissian', 'saludo', 'embajador', 'español', 'pedro', 'morenés', 'discurso', 'pronunció', 'president', 'generalitat', 'torra', 'presos', 'políticos', 'informado']",17,presidente armenia armen sarkissian saludo embajador español pedro morenés discurso pronunció president generalitat torra presos políticos informado,0.16603803676044104,Very Negative
256," Los arrestados actuaban en coches y en establecimientos La Policía Nacional ha detenido en Albacete a tres hombres a los que se le imputan once robos , uno de ellos con violencia. El varón actuaba tanto en establecimientos como en hurtos de coches. Los",1,Real,"['arrestados', 'actuaban', 'coches', 'policía', 'nacional', 'detenido', 'albacete', 'hombres', 'imputan', 'robos', 'violencia', 'varón', 'actuaba', 'hurtos', 'coches']",15,arrestados actuaban coches policía nacional detenido albacete hombres imputan robos violencia varón actuaba hurtos coches,0.49789225920557484,Neutral
257,"Charito, con 95 años, se ha convertido en la concejal de más edad en estas elecciones como líder del partido 'Abuelas por Patones', un pueblo de la Sierra de Madrid donde pretende cumplir su proyecto. ",1,Real,"['charito', 'convertido', 'concejal', 'elecciones', 'líder', 'partido', 'abuelas', 'patones', 'pueblo', 'sierra', 'madrid', 'pretende', 'cumplir', 'proyecto']",14,charito convertido concejal elecciones líder partido abuelas patones pueblo sierra madrid pretende cumplir proyecto,0.9740997906387266,Very Positive
258,"La economía de los 28 países de la eurozona creció un 0,2% entre abril y junio frente al trimestre anterior, cuando el alza fue del 0,4%, según los datos publicados este viernes por Eurostat, la oficina comunitaria de estadística. El PIB del club de los p",1,Real,"['economía', 'países', 'eurozona', 'creció', 'abril', 'junio', 'frente', 'trimestre', 'anterior', 'datos', 'publicados', 'eurostat', 'oficina', 'comunitaria', 'estadística']",15,economía países eurozona creció abril junio frente trimestre anterior datos publicados eurostat oficina comunitaria estadística,0.34195634145727666,Negative
259,"El Barcelona, preso de un vestuario que enfría la operación Griezmann",1,Real,"['barcelona', 'preso', 'vestuario', 'enfría', 'operación', 'griezmann']",6,barcelona preso vestuario enfría operación griezmann,0.7643171901195182,Positive
260," El candidato a diputado general de Álava Iñaki Oyarzábal ha reclamado 280 millones de euros como ""deuda histórica"" al Gobierno vasco por mantener la Ley de Aportaciones que perjudica a Álava . Oyarzábal junto a la candidata al Ayuntamiento de Vitoria Let",1,Real,"['candidato', 'diputado', 'general', 'álava', 'iñaki', 'oyarzábal', 'reclamado', 'millones', 'euros', 'deuda', 'histórica', 'gobierno', 'vasco', 'mantener', 'aportaciones', 'perjudica', 'álava', 'oyarzábal', 'junto', 'candidata', 'ayuntamiento', 'vitoria']",22,candidato diputado general álava iñaki oyarzábal reclamado millones euros deuda histórica gobierno vasco mantener aportaciones perjudica álava oyarzábal junto candidata ayuntamiento vitoria,0.23110004331932582,Negative
262, El Consistorio pone fin al conflicto judicial y lo exime de pagar las tasas de construcción de una guardería El enfrentamiento entre la Fundación Amancio Ortega y el Ayuntamiento de La Coruña llega a su fin. Tras meses de batalla que acabó en los juzga,1,Real,"['consistorio', 'conflicto', 'judicial', 'exime', 'pagar', 'tasas', 'construcción', 'guardería', 'enfrentamiento', 'fundación', 'amancio', 'ortega', 'ayuntamiento', 'coruña', 'llega', 'meses', 'batalla', 'acabó', 'juzga']",19,consistorio conflicto judicial exime pagar tasas construcción guardería enfrentamiento fundación amancio ortega ayuntamiento coruña llega meses batalla acabó juzga,0.01567185550808985,Very Negative
263, Quizás no se podía esperar más de lo que ha salido de la Cumbre del Clima de la ONU que se está cerrando con más de un día y medio de retraso este domingo en Madrid. Los negociadores solo han podido acordar un débil llamamiento a los países a realizar e,1,Real,"['quizás', 'podía', 'esperar', 'salido', 'cumbre', 'clima', 'cerrando', 'medio', 'retraso', 'madrid', 'negociadores', 'podido', 'acordar', 'débil', 'llamamiento', 'países', 'realizar']",17,quizás podía esperar salido cumbre clima cerrando medio retraso madrid negociadores podido acordar débil llamamiento países realizar,0.3010843228474518,Negative
264,"El alcalde de Fuenlabrada, Javier Ayala (PSOE), ha anunciado este martes la creación en este mandato de una ""pionera"" Concejalía de Feminismo y Diversidad, que apostará por ir ""un paso más allá"" en la lucha por la igualdad y los derechos de las mujeres y ",1,Real,"['alcalde', 'fuenlabrada', 'javier', 'ayala', 'anunciado', 'creación', 'mandato', 'pionera', 'concejalía', 'feminismo', 'diversidad', 'apostará', 'lucha', 'igualdad', 'derechos', 'mujeres']",16,alcalde fuenlabrada javier ayala anunciado creación mandato pionera concejalía feminismo diversidad apostará lucha igualdad derechos mujeres,0.24506302976012218,Negative
265,"Cataluña, detención de un MENA por agresión sexual, resultado de las personas que estaban en el lugar cual es? Insultar a la policía al grito de fascistas.",0,Fake,"['cataluña', 'detención', 'agresión', 'sexual', 'resultado', 'personas', 'lugar', 'insultar', 'policía', 'grito', 'fascistas']",11,cataluña detención agresión sexual resultado personas lugar insultar policía grito fascistas,0.25533003715328056,Negative
266,"Correción: «Rodrigo Braga es un artista brasileño y quiso atreverse con este acto, para su obra “Fantasía de compensação” (Fantasía de compensación). El proyecto consistía en utilizar partes de la cara de un perro, cuyos dueños permitieron la donación, en",0,Fake,"['correción', 'rodrigo', 'braga', 'artista', 'brasileño', 'quiso', 'atreverse', 'fantasía', 'compensação', 'fantasía', 'compensación', 'proyecto', 'consistía', 'utilizar', 'partes', 'perro', 'cuyos', 'dueños', 'permitieron', 'donación']",20,correción rodrigo braga artista brasileño quiso atreverse fantasía compensação fantasía compensación proyecto consistía utilizar partes perro cuyos dueños permitieron donación,0.543255373734366,Neutral
267,"El primer 'puente feminista' de la historia no ha llegado ni a inaugurarse. El 14 de marzo, y un día antes de su puesta de largo oficial, la construcción se derrumbó. Y lo peor es que dejó 10 muertos y un reguero inacabable de heridos. Y no. La etiqueta ",0,Fake,"['primer', 'puente', 'feminista', 'historia', 'llegado', 'inaugurarse', 'marzo', 'puesta', 'largo', 'oficial', 'construcción', 'derrumbó', 'muertos', 'reguero', 'inacabable', 'heridos', 'etiqueta']",17,primer puente feminista historia llegado inaugurarse marzo puesta largo oficial construcción derrumbó muertos reguero inacabable heridos etiqueta,0.009454015768480562,Very Negative
268,"En 2018 se notificaron en Navarra un total de 146 casos de infección gonocócica, lo que supone un 35 % más que en 2017, y se confirmaron 90 casos de sífilis, con un incremento del 70 % con respecto al año anterior. Así lo recoge el boletín de Vigilancia d",1,Real,"['notificaron', 'navarra', 'total', 'casos', 'infección', 'gonocócica', 'supone', 'confirmaron', 'casos', 'sífilis', 'incremento', 'respecto', 'anterior', 'recoge', 'boletín', 'vigilancia']",16,notificaron navarra total casos infección gonocócica supone confirmaron casos sífilis incremento respecto anterior recoge boletín vigilancia,0.0016676269247886946,Very Negative
269,"La alcaldesa de Barcelona, Ada Colau, ha tachado los dispositivos de los Mossos de ""desproporcionados"" y ha pedido a la Generalitat un mayor esfuerzo de mediación",1,Real,"['alcaldesa', 'barcelona', 'colau', 'tachado', 'dispositivos', 'mossos', 'pedido', 'generalitat', 'mayor', 'esfuerzo', 'mediación']",11,alcaldesa barcelona colau tachado dispositivos mossos pedido generalitat mayor esfuerzo mediación,0.2590935904119618,Negative
270,"Las primeras 5 agresiones sexuales en España de 2019: 1. Dos rumanos 2. Un ecuatoriano 3. Otro ecuatoriano 4. Un argelino 5. Un guineano Si no abordamos la censura y el problema cultural en estas minorías, los racistas y xenófobos los criminalizarán a tod",0,Fake,"['primeras', 'agresiones', 'sexuales', 'españa', 'rumanos', 'ecuatoriano', 'ecuatoriano', 'argelino', 'guineano', 'abordamos', 'censura', 'problema', 'cultural', 'minorías', 'racistas', 'xenófobos', 'criminalizarán']",17,primeras agresiones sexuales españa rumanos ecuatoriano ecuatoriano argelino guineano abordamos censura problema cultural minorías racistas xenófobos criminalizarán,0.7021648739912625,Positive
